T	Rxx_Sept 2024_#2 by Chris
150.0356	0.6717724
150.0477	0.6717724
150.0637	0.6718089
150.081	0.6718089
150.0942	0.6718354
150.1154	0.6718354
150.135	0.6718684
150.1478	0.6718684
150.162	0.6718861
150.1797	0.6718861
150.1939	0.67193
150.2148	0.67193
150.2258	0.6719415
150.2407	0.6719415
150.2593	0.6720003
150.2793	0.6720118
150.2935	0.6720118
150.3142	0.6720301
150.3268	0.6720301
150.3457	0.6720555
150.358	0.6720555
150.3717	0.6721073
150.3943	0.6721073
150.4139	0.6721376
150.4295	0.6721376
150.4472	0.6721629
150.4614	0.6721629
150.4828	0.6721913
150.4954	0.6722461
150.5152	0.6722461
150.5287	0.6722627
150.5417	0.6722627
150.5622	0.6722674
150.5832	0.6722674
150.5969	0.6723235
150.6158	0.6723235
150.6286	0.6723388
150.6477	0.6723388
150.6626	0.6723901
150.6842	0.6724005
150.6973	0.6724005
150.7155	0.6724578
150.7287	0.6724578
150.7441	0.672487
150.7632	0.672487
150.7765	0.6725088
150.7886	0.6725088
150.8128	0.6725456
150.8338	0.6725456
150.8461	0.672574
150.8661	0.672574
150.8783	0.6726059
150.8985	0.6726059
150.9132	0.6726484
150.9318	0.672652
150.9465	0.672652
150.9612	0.6727014
150.9786	0.6727014
150.9998	0.6727567
151.012	0.6727567
151.0262	0.6727846
151.0448	0.6727846
151.0662	0.6728053
151.0821	0.6728053
151.0937	0.6728342
151.1133	0.6728342
151.1333	0.6728923
151.1468	0.6728923
151.1603	0.6728997
151.1785	0.6729185
151.1927	0.6729185
151.2137	0.6729583
151.2267	0.6729583
151.2475	0.6729916
151.2617	0.6729916
151.2801	0.6730298
151.2936	0.6730298
151.3129	0.6730537
151.3257	0.6730537
151.3467	0.6730807
151.3616	0.6730807
151.3824	0.6731099
151.3973	0.6731099
151.4161	0.6731418
151.4301	0.673164
151.4422	0.673164
151.4616	0.6732114
151.4828	0.6732114
151.4965	0.6732324
151.518	0.6732324
151.5294	0.6732597
151.5522	0.6732597
151.5646	0.6732924
151.5853	0.6732924
151.5951	0.6733118
151.6172	0.6733456
151.6293	0.6733456
151.6494	0.673374
151.6615	0.673374
151.682	0.6734372
151.6964	0.6734372
151.7088	0.6734222
151.7279	0.6734222
151.7512	0.6734795
151.7635	0.6734795
151.7827	0.6735063
151.7969	0.6735063
151.8148	0.6735387
151.8332	0.6735671
151.8465	0.6735671
151.8658	0.6735895
151.877	0.6735895
151.9008	0.6736186
151.9143	0.6736186
151.932	0.6736647
151.9483	0.6736647
151.9616	0.6736873
151.9795	0.6736873
151.9984	0.673714
152.0145	0.673714
152.0345	0.6737365
152.048	0.6737365
152.0609	0.6737869
152.0807	0.6738319
152.093	0.6738319
152.1126	0.6738505
152.125	0.6738505
152.1485	0.6738892
152.1592	0.6738892
152.1809	0.6739168
152.1942	0.6739168
152.2154	0.6739301
152.2352	0.6739301
152.2462	0.6739803
152.2599	0.6739803
152.2804	0.6740018
152.297	0.6740018
152.3154	0.6740392
152.3301	0.6740643
152.3429	0.6740643
152.3629	0.6740883
152.3788	0.6740883
152.3975	0.6741573
152.4093	0.6741573
152.4301	0.674184
152.4499	0.674184
152.4648	0.6742026
152.4844	0.6742026
152.4968	0.6742235
152.5161	0.6742235
152.5301	0.6742907
152.5436	0.6742907
152.5613	0.6742972
152.5758	0.67434
152.5963	0.67434
152.6105	0.6743654
152.629	0.6743654
152.6451	0.6744241
152.6623	0.6744241
152.6772	0.6744376
152.6966	0.6744376
152.7101	0.6744611
152.7276	0.6744611
152.7483	0.6744748
152.7644	0.6744748
152.7756	0.6745135
152.7954	0.6745623
152.8086	0.6745623
152.8226	0.6745847
152.8415	0.6745847
152.8646	0.6745912
152.8781	0.6745912
152.8984	0.6746335
152.9094	0.6746335
152.9329	0.6746834
152.9453	0.6746834
152.9597	0.6747107
152.981	0.6747107
152.994	0.6747467
153.0176	0.6747467
153.0283	0.6747671
153.0498	0.6748086
153.0645	0.6748086
153.0815	0.6748296
153.0948	0.6748296
153.1167	0.674844
153.1291	0.674844
153.1493	0.6748997
153.1694	0.6748997
153.182	0.674921
153.1953	0.674921
153.2163	0.6749488
153.2275	0.6749488
153.2482	0.6749995
153.2615	0.6749995
153.2811	0.6750287
153.2953	0.6750355
153.311	0.6750355
153.331	0.6750773
153.3443	0.6750773
153.3646	0.6751223
153.3865	0.6751223
153.397	0.6751373
153.4087	0.6751373
153.4288	0.6751959
153.4449	0.6751959
153.4635	0.675188
153.4831	0.6752158
153.4952	0.6752158
153.5074	0.6752725
153.5312	0.6752725
153.543	0.6752902
153.5617	0.6752902
153.5827	0.6753162
153.5953	0.6753162
153.6172	0.675344
153.6312	0.675344
153.6515	0.675386
153.6634	0.675386
153.6833	0.6754212
153.6965	0.6754212
153.7106	0.6754496
153.7295	0.6754684
153.75	0.6754684
153.7644	0.6755139
153.7831	0.6755139
153.7973	0.6755245
153.8109	0.6755245
153.828	0.6755685
153.8471	0.6755685
153.8688	0.6755974
153.8814	0.6755974
153.8993	0.6756394
153.9157	0.6756394
153.9264	0.6756699
153.9476	0.6757138
153.964	0.6757138
153.9803	0.6757043
154.0015	0.6757043
154.0155	0.6757542
154.0331	0.6757542
154.0475	0.6757793
154.0683	0.6757793
154.0795	0.6758251
154.0949	0.6758251
154.1138	0.6758494
154.1271	0.6758494
154.1462	0.6758947
154.1604	0.6758947
154.1805	0.6759083
154.1941	0.6759083
154.2148	0.6759688
154.2267	0.6759707
154.2482	0.6759707
154.2631	0.6759975
154.2804	0.6759975
154.2939	0.6760286
154.3168	0.6760286
154.3327	0.6760766
154.3521	0.6760766
154.3642	0.676096
154.3842	0.676096
154.3966	0.6761369
154.4172	0.676169
154.4314	0.676169
154.4496	0.676192
154.4622	0.676192
154.4781	0.6762217
154.4972	0.6762217
154.5098	0.6762612
154.5322	0.6762612
154.5504	0.6762779
154.5647	0.6762779
154.5833	0.6763354
154.5971	0.6763354
154.6172	0.6763447
154.6307	0.6763447
154.6499	0.676384
154.6636	0.6763853
154.6828	0.6763853
154.697	0.6764416
154.7192	0.6764416
154.7316	0.676468
154.7493	0.676468
154.7638	0.6765133
154.7827	0.6765133
154.7981	0.6765223
154.8186	0.6765223
154.8343	0.6765599
154.849	0.6765599
154.8614	0.6766139
154.8785	0.6766139
154.9011	0.6766204
154.9123	0.6766616
154.9261	0.6766616
154.9494	0.676693
154.9702	0.676693
154.983	0.6767118
155.0017	0.6767118
155.0148	0.6767549
155.0291	0.6767549
155.0487	0.6767778
155.0624	0.6767778
155.0825	0.6768231
155.0935	0.6768231
155.1145	0.6768288
155.1355	0.6768485
155.1483	0.6768485
155.1626	0.6769052
155.1829	0.6769052
155.1962	0.6769379
155.217	0.6769379
155.2287	0.6769769
155.249	0.6769769
155.2611	0.6769928
155.281	0.6769928
155.295	0.6770473
155.3165	0.6770473
155.3298	0.6770579
155.3529	0.6771067
155.3648	0.6771067
155.3846	0.6771231
155.3984	0.6771231
155.4183	0.6771692
155.4314	0.6771692
155.4507	0.6771976
155.4636	0.6771976
155.4769	0.6772311
155.4979	0.6772311
155.5117	0.6772838
155.5318	0.6772838
155.547	0.67729
155.563	0.67729
155.5778	0.6773359
155.5981	0.6773427
155.6133	0.6773427
155.6327	0.6773825
155.6453	0.6773825
155.664	0.6774081
155.678	0.6774081
155.6985	0.6774136
155.7102	0.6774136
155.7287	0.6774712
155.7466	0.6774712
155.7639	0.6774711
155.7863	0.6774711
155.7985	0.6775311
155.8186	0.6775595
155.8253	0.6775595
155.8471	0.677592
155.8679	0.677592
155.8866	0.6776339
155.9006	0.6776339
155.9209	0.6776561
155.9326	0.6776561
155.948	0.6776697
155.9678	0.6776697
155.9812	0.6777092
155.9954	0.6777092
156.0155	0.677754
156.0276	0.677754
156.0475	0.6777722
156.0688	0.6777973
156.0851	0.6777973
156.0959	0.6778522
156.1155	0.6778522
156.13	0.6778786
156.1484	0.6778786
156.1652	0.6779034
156.186	0.6779034
156.1984	0.6779255
156.2164	0.6779255
156.2323	0.6779804
156.2458	0.6779804
156.2662	0.6780079
156.2776	0.6780079
156.2979	0.6780292
156.3183	0.6780706
156.3302	0.6780706
156.3519	0.6781064
156.3657	0.6781064
156.3855	0.6781334
156.3989	0.6781334
156.4192	0.6781505
156.4316	0.6781505
156.4514	0.6781906
156.4645	0.6781906
156.4851	0.6782359
156.4965	0.6782359
156.5117	0.6782643
156.5316	0.6782921
156.5503	0.6782921
156.5676	0.6783147
156.5844	0.6783147
156.5989	0.6783276
156.6194	0.6783276
156.6311	0.6783663
156.643	0.6783663
156.6641	0.6784053
156.687	0.6784053
156.6984	0.6784331
156.7192	0.6784331
156.7323	0.6784579
156.7524	0.6784877
156.7639	0.6784877
156.7825	0.6785422
156.798	0.6785422
156.8174	0.6785572
156.8302	0.6785572
156.8445	0.678618
156.866	0.678618
156.8788	0.6786347
156.8999	0.6786347
156.9127	0.6786641
156.933	0.6786641
156.9464	0.6786952
156.9625	0.6786952
156.9838	0.6787329
156.9978	0.6787438
157.0172	0.6787438
157.0364	0.6787792
157.0497	0.6787792
157.0719	0.6788152
157.0847	0.6788152
157.1046	0.6788368
157.1163	0.6788368
157.1371	0.6788771
157.1499	0.6788771
157.1637	0.678885
157.1852	0.678885
157.2002	0.6789311
157.2191	0.6789562
157.2336	0.6789562
157.2535	0.6789884
157.2666	0.6789884
157.2865	0.679014
157.2993	0.679014
157.3194	0.6790391
157.3313	0.6790391
157.3517	0.6790517
157.365	0.6790517
157.3849	0.6791005
157.3987	0.6791005
157.4169	0.6791529
157.4302	0.6791529
157.4515	0.6792001
157.4637	0.6792134
157.4859	0.6792134
157.4994	0.6792604
157.5183	0.6792604
157.5333	0.6792827
157.5471	0.6792827
157.5658	0.6793195
157.5847	0.6793195
157.599	0.6793348
157.6126	0.6793348
157.6322	0.6793757
157.6535	0.6794008
157.6668	0.6794008
157.6867	0.679484
157.7005	0.679484
157.7131	0.6794633
157.7264	0.6794633
157.7484	0.6794911
157.7678	0.6794911
157.7816	0.6795271
157.7996	0.6795271
157.8157	0.6795484
157.8354	0.6795484
157.857	0.6795803
157.8731	0.6795803
157.8923	0.6796051
157.9054	0.6796051
157.9225	0.6796438
157.9337	0.6796438
157.9552	0.6796675
157.972	0.6797068
157.9861	0.6797068
158.0034	0.6797166
158.0172	0.6797166
158.0333	0.6797701
158.048	0.6797701
158.0595	0.6798181
158.0803	0.6798181
158.0925	0.6798364
158.1114	0.6798364
158.1313	0.679862
158.1432	0.6798746
158.1668	0.6798746
158.1806	0.6799081
158.1951	0.6799081
158.2155	0.6799346
158.2305	0.6799346
158.2492	0.6799831
158.2655	0.6799831
158.2838	0.6800164
158.2976	0.6800164
158.3203	0.6800458
158.3327	0.6800458
158.3528	0.680057
158.3668	0.680057
158.3872	0.6801157
158.3984	0.6801345
158.4187	0.6801345
158.4349	0.6801705
158.4517	0.6801705
158.4658	0.6801959
158.4859	0.6801959
158.4992	0.6802403
158.5205	0.6802403
158.5327	0.6802733
158.5526	0.6802733
158.5652	0.6802848
158.5862	0.6802848
158.6005	0.6803071
158.6194	0.6803685
158.6349	0.6803685
158.6525	0.680398
158.6662	0.680398
158.6873	0.68041
158.699	0.68041
158.714	0.6804579
158.7348	0.6804579
158.7472	0.6804798
158.7699	0.6804798
158.7811	0.6805393
158.8012	0.6805393
158.8148	0.6805542
158.8347	0.6805542
158.8466	0.6805706
158.8543	0.680632
158.8768	0.680632
158.8897	0.6806263
158.9105	0.6806263
158.9304	0.6806636
158.946	0.6806636
158.9594	0.6807075
158.9837	0.6807075
159.0027	0.6807408
159.0176	0.6807408
159.0289	0.6807615
159.0527	0.6807615
159.0675	0.6807964
159.0878	0.6808333
159.1023	0.6808333
159.1215	0.6808591
159.1421	0.6808591
159.1568	0.6808889
159.1774	0.6808889
159.1821	0.6809301
159.2055	0.6809301
159.2242	0.6809544
159.2364	0.6809544
159.2551	0.6810029
159.2694	0.6810029
159.2877	0.6810457
159.3019	0.6810457
159.3218	0.6810725
159.3354	0.6810725
159.3527	0.6810938
159.3665	0.6811208
159.3852	0.6811208
159.3993	0.6811687
159.4138	0.6811687
159.4297	0.6811848
159.4529	0.6811848
159.4662	0.6812178
159.4842	0.6812178
159.4983	0.6812672
159.5184	0.6812732
159.5303	0.6812732
159.5509	0.6813092
159.565	0.6813092
159.587	0.68134
159.5984	0.68134
159.6183	0.6813466
159.631	0.6813466
159.6508	0.6813951
159.6668	0.6813951
159.6867	0.6814188
159.6995	0.6814188
159.7164	0.6814562
159.7295	0.6814562
159.7482	0.6814876
159.7625	0.6814876
159.7826	0.6815263
159.8023	0.681546
159.8152	0.681546
159.8383	0.6815702
159.8503	0.6815702
159.8588	0.6816174
159.882	0.6816174
159.8951	0.6816379
159.9155	0.6816379
159.9298	0.6816779
159.9506	0.6816779
159.9646	0.6816976
159.9831	0.6816976
160.0051	0.681738
160.0164	0.6817658
160.0313	0.6817658
160.054	0.681789
160.0648	0.681789
160.0871	0.6818364
160.1051	0.6818364
160.1196	0.6818509
160.1411	0.6818509
160.1519	0.6818972
160.1744	0.6818972
160.1849	0.6819125
160.2008	0.6819125
160.2231	0.6819207
160.2348	0.6819207
160.2551	0.6819865
160.2685	0.6820115
160.2881	0.6820115
160.3017	0.6820421
160.3195	0.6820421
160.3347	0.6820568
160.3478	0.6820568
160.3682	0.6821056
160.3825	0.6821056
160.3996	0.682131
160.4211	0.682131
160.4354	0.6821648
160.4555	0.6821809
160.4689	0.6821809
160.4822	0.6822237
160.5021	0.6822237
160.5157	0.6822726
160.5351	0.6822726
160.5487	0.6822728
160.5686	0.6822728
160.5817	0.6822816
160.6035	0.6822816
160.6152	0.682344
160.6342	0.682344
160.6494	0.6823814
160.6679	0.6823814
160.682	0.6824324
160.7007	0.6824591
160.7168	0.6824591
160.7386	0.6824834
160.7517	0.6824834
160.7653	0.6825251
160.7855	0.6825251
160.807	0.6825327
160.8192	0.6825327
160.8367	0.6825472
160.8531	0.6825472
160.8651	0.6825974
160.8932	0.6825974
160.9047	0.6826066
160.9235	0.6826066
160.9377	0.6826399
160.956	0.6826677
160.9691	0.6826677
160.9888	0.6827106
161.0021	0.6827106
161.0197	0.6827435
161.0331	0.6827435
161.0523	0.682782
161.0649	0.682782
161.086	0.6828088
161.0982	0.6828088
161.1188	0.6828178
161.1317	0.6828178
161.1539	0.6828824
161.1663	0.6828824
161.1865	0.6828979
161.1977	0.6828979
161.2207	0.682941
161.2331	0.6829612
161.2539	0.6829612
161.2663	0.6829904
161.2806	0.6829904
161.2994	0.6830493
161.3223	0.6830493
161.3338	0.6830695
161.3467	0.6830695
161.3673	0.6830902
161.3792	0.6830902
161.4029	0.6831186
161.4137	0.6831186
161.4362	0.683153
161.45	0.6831691
161.4722	0.6831691
161.4846	0.6832061
161.5043	0.6832061
161.5165	0.683244
161.5362	0.683244
161.5507	0.683285
161.5718	0.683285
161.5852	0.6832951
161.606	0.6832951
161.6205	0.6833289
161.6332	0.6833289
161.6529	0.683357
161.666	0.683384
161.6854	0.683384
161.7072	0.6834257
161.7173	0.6834257
161.7318	0.683441
161.7522	0.683441
161.7644	0.6834993
161.7848	0.6834993
161.8063	0.6835154
161.8185	0.6835154
161.8323	0.6835468
161.8513	0.6835468
161.873	0.6835782
161.8874	0.6835973
161.9019	0.6835973
161.9157	0.6836322
161.934	0.6836322
161.9457	0.6836736
161.9677	0.6836736
161.9895	0.683711
162.001	0.683711
162.0221	0.6837394
162.0345	0.6837394
162.0528	0.6837426
162.0682	0.6837426
162.0881	0.6837887
162.1001	0.6838146
162.1207	0.6838146
162.134	0.6838654
162.1535	0.6838654
162.1664	0.683876
162.1811	0.683876
162.1987	0.6839126
162.2214	0.6839126
162.2376	0.6839406
162.2556	0.6839406
162.2683	0.6839764
162.2886	0.6839764
162.3008	0.684002
162.3207	0.684002
162.332	0.6840277
162.3545	0.6840817
162.3685	0.6840817
162.387	0.6841133
162.4025	0.6841133
162.4208	0.6841346
162.4367	0.6841346
162.451	0.6841523
162.4714	0.6841523
162.4824	0.6841894
162.5039	0.6841894
162.5156	0.6842167
162.5367	0.6842167
162.5508	0.6842406
162.5714	0.6842821
162.5857	0.6842821
162.6061	0.6843192
162.6185	0.6843192
162.6389	0.6843386
162.652	0.6843386
162.6731	0.6843754
162.6876	0.6843754
162.6986	0.6844078
162.7181	0.6844078
162.734	0.6844463
162.7542	0.6844463
162.7652	0.6844643
162.7872	0.6844643
162.7959	0.6844932
162.8174	0.6845227
162.8315	0.6845227
162.8528	0.6845609
162.8729	0.6845609
162.8797	0.6845791
162.8925	0.6845791
162.9159	0.6846108
162.9302	0.6846108
162.9485	0.6846359
162.9639	0.6846359
162.9862	0.6846792
162.9995	0.6846792
163.0127	0.6846918
163.0359	0.6846918
163.0549	0.6847482
163.0685	0.6847692
163.0884	0.6847692
163.1033	0.6848121
163.1242	0.6848121
163.1371	0.6848391
163.1514	0.6848391
163.1708	0.6848655
163.1917	0.6848655
163.2055	0.6849031
163.2252	0.6849031
163.239	0.6849116
163.2587	0.6849116
163.2695	0.6849588
163.2911	0.6850057
163.3021	0.6850057
163.3218	0.6850311
163.3358	0.6850311
163.3546	0.6850627
163.3759	0.6850627
163.3888	0.6850914
163.4014	0.6850914
163.4218	0.6851358
163.4373	0.6851358
163.4565	0.6851383
163.4692	0.6851383
163.4854	0.6851953
163.5048	0.6851953
163.5151	0.6852097
163.5364	0.6852621
163.5498	0.6852621
163.57	0.6852863
163.5852	0.6852863
163.6037	0.6853068
163.6196	0.6853068
163.6311	0.6853516
163.6522	0.6853516
163.6651	0.6853723
163.6843	0.6853723
163.7057	0.6854233
163.72	0.6854233
163.7394	0.6854416
163.7504	0.6854416
163.7725	0.6854555
163.7861	0.6854819
163.8011	0.6854819
163.8205	0.6855335
163.8386	0.6855335
163.8536	0.6855637
163.8742	0.6855637
163.8866	0.6855949
163.9084	0.6855949
163.9283	0.6856175
163.9475	0.6856475
163.9614	0.6856475
163.978	0.6856813
163.993	0.6856813
164.0047	0.6857315
164.0237	0.6857315
164.0362	0.6857285
164.0559	0.6857285
164.0685	0.6857451
164.0875	0.6857451
164.1013	0.6857863
164.1222	0.6857863
164.1325	0.685845
164.1452	0.685845
164.1644	0.6858627
164.1843	0.6858627
164.1982	0.6858744
164.2178	0.6859202
164.2308	0.6859202
164.2523	0.6859401
164.2654	0.6859401
164.284	0.6859601
164.2969	0.6859601
164.3173	0.6859933
164.333	0.6859933
164.3531	0.686025
164.367	0.686025
164.3895	0.686062
164.4033	0.686062
164.4221	0.6860858
164.4366	0.6860858
164.4565	0.6861237
164.4666	0.6861641
164.4884	0.6861641
164.5006	0.6861769
164.5213	0.6861769
164.5407	0.6862096
164.5539	0.6862096
164.5691	0.6862451
164.5883	0.6862451
164.6031	0.6862786
164.6212	0.6862786
164.6366	0.686305
164.6533	0.686305
164.6683	0.6863569
164.6845	0.6863569
164.7025	0.6863632
164.7225	0.6864073
164.7354	0.6864073
164.7546	0.6864379
164.7677	0.6864379
164.7886	0.6864606
164.8003	0.6864606
164.8217	0.6865061
164.8355	0.6865061
164.8545	0.6865181
164.8676	0.6865181
164.8883	0.6865617
164.8953	0.6865617
164.92	0.6865715
164.9388	0.6866146
164.9526	0.6866146
164.974	0.6866474
164.985	0.6866474
165.0056	0.6866681
165.0176	0.6866681
165.0385	0.6866984
165.0504	0.6866984
165.0694	0.6867297
165.0842	0.6867297
165.1039	0.686763
165.1232	0.6867949
165.1363	0.6867949
165.1576	0.6868525
165.1689	0.6868525
165.1881	0.6868535
165.2017	0.6868535
165.2245	0.6868843
165.2364	0.6868843
165.2482	0.6869313
165.2716	0.6869313
165.2833	0.6869779
165.3033	0.6869779
165.3185	0.6869943
165.3375	0.6869943
165.3528	0.6870352
165.3716	0.6870352
165.3905	0.6870573
165.406	0.6870944
165.4241	0.6870944
165.4377	0.6871328
165.4527	0.6871328
165.4661	0.6871328
165.4886	0.6871328
165.5027	0.6871768
165.5259	0.6871768
165.536	0.6872171
165.5555	0.6872171
165.5688	0.6872392
165.589	0.6872392
165.6042	0.6872709
165.6209	0.687297
165.6345	0.687297
165.6554	0.6873142
165.6681	0.6873142
165.6885	0.6873658
165.7016	0.6873658
165.7216	0.6873941
165.7359	0.6873941
165.7563	0.6874075
165.7687	0.6874075
165.7877	0.6874405
165.8023	0.6874405
165.8215	0.6874705
165.8424	0.6874921
165.856	0.6874921
165.8785	0.6875188
165.8881	0.6875188
165.9022	0.6875635
165.9191	0.6875635
165.9388	0.6875809
165.9526	0.6875809
165.9707	0.6876385
165.9848	0.6876385
166.0038	0.6876574
166.0183	0.6876574
166.0378	0.6876925
166.0584	0.6877059
166.0716	0.6877059
166.0847	0.6877493
166.1063	0.6877493
166.1173	0.687767
166.1385	0.687767
166.1504	0.6878125
166.1722	0.6878125
166.1924	0.6878294
166.2037	0.6878294
166.2173	0.6878671
166.2375	0.6878671
166.2577	0.6879113
166.2699	0.6879113
166.29	0.6879551
166.3048	0.6879666
166.3245	0.6879666
166.3382	0.6880084
166.3508	0.6880084
166.3715	0.6880277
166.3916	0.6880277
166.4055	0.6880624
